name;image;description;positions;known_for
Noah Baumbach;https://m.media-amazon.com/images/M/MV5BMjA3NTUzNzM2OF5BMl5BanBnXkFtZTcwNjU4MjYxMw@@._V1_UX67_CR0,0,67,98_AL_.jpg;"Born in Brooklyn in 1969 Noah Baumbach is the son of two film critics, Georgia Brown and Jonathan Baumbach (also a writer). His studies at Vassar College were the subject of his first film (made as he was 26 years old), Kicking and Screaming (1995). His second major picture, made ten years later, Una historia de Brooklyn (2005) was no less autobiographical but went back further in his personal history, back to the time when his parents separated. Recounting this past trauma and its aftermath earned Noah a selection at the Sundance Film Festival, three Golden Globe nominations and a best screenplay Oscar nomination. From then on his career was launched and his output became more regular with Margot y la boda (2007) starring Nicole Kidman and his wife Jennifer Jason Leigh, Greenberg (2010), filmed in Los Angeles, with Ben Stiller and Greta Gerwig. Back in New york, where he lives, he was the director (and co-author with his main actress, Greta Gerwig) of the bittersweet art house success Frances Ha (2012). Besides directing films, he also co-writes some with Wes Anderson, a good friend of his, and is the author of humor columns in the New Yorker.
- IMDb Mini Biography By: Guy Bellinger";Guion Dirección Producción;Guion
Noah Baumbach;https://m.media-amazon.com/images/M/MV5BMjA3NTUzNzM2OF5BMl5BanBnXkFtZTcwNjU4MjYxMw@@._V1_UX67_CR0,0,67,98_AL_.jpg;"Born in Brooklyn in 1969 Noah Baumbach is the son of two film critics, Georgia Brown and Jonathan Baumbach (also a writer). His studies at Vassar College were the subject of his first film (made as he was 26 years old), Kicking and Screaming (1995). His second major picture, made ten years later, Una historia de Brooklyn (2005) was no less autobiographical but went back further in his personal history, back to the time when his parents separated. Recounting this past trauma and its aftermath earned Noah a selection at the Sundance Film Festival, three Golden Globe nominations and a best screenplay Oscar nomination. From then on his career was launched and his output became more regular with Margot y la boda (2007) starring Nicole Kidman and his wife Jennifer Jason Leigh, Greenberg (2010), filmed in Los Angeles, with Ben Stiller and Greta Gerwig. Back in New york, where he lives, he was the director (and co-author with his main actress, Greta Gerwig) of the bittersweet art house success Frances Ha (2012). Besides directing films, he also co-writes some with Wes Anderson, a good friend of his, and is the author of humor columns in the New Yorker.
- IMDb Mini Biography By: Guy Bellinger";Guion Dirección Producción;2009
Karan Johar;https://m.media-amazon.com/images/M/MV5BMTM5Njk5MDI0OV5BMl5BanBnXkFtZTcwOTA0ODE2OQ@@._V1_UY98_CR67,0,67,98_AL_.jpg;"A close friend of Shahrukh Khan, he assisted Yash Chopra's Yash Raj Films during the early days of of his career, making his directorial debut with the mega-hit Algo sucede en mi corazón (1998). He also had a popular chat show named Koffee with Karan (2004) The success of ""KKHH"" made him one of the most high-profile directors in the Hindi-language Mumbai Film industry, popularly known as Bollywood.

Also a close friend of Aditya Chopra, he has been a creative member of Yash Raj productions such as Dilwale Dulhania Le Jayenge (1995), Veer-Zaara (2004), Dil To Pagal Hai (1997), and Mohabbatein (2000).

Johar's success has guaranteed him worldwide distribution of his production company, Dharma Productions, for many years to come.
- IMDb Mini Biography By: akki396";Producción Reparto Guion;Algo sucede en mi corazón
Karan Johar;https://m.media-amazon.com/images/M/MV5BMTM5Njk5MDI0OV5BMl5BanBnXkFtZTcwOTA0ODE2OQ@@._V1_UY98_CR67,0,67,98_AL_.jpg;"A close friend of Shahrukh Khan, he assisted Yash Chopra's Yash Raj Films during the early days of of his career, making his directorial debut with the mega-hit Algo sucede en mi corazón (1998). He also had a popular chat show named Koffee with Karan (2004) The success of ""KKHH"" made him one of the most high-profile directors in the Hindi-language Mumbai Film industry, popularly known as Bollywood.

Also a close friend of Aditya Chopra, he has been a creative member of Yash Raj productions such as Dilwale Dulhania Le Jayenge (1995), Veer-Zaara (2004), Dil To Pagal Hai (1997), and Mohabbatein (2000).

Johar's success has guaranteed him worldwide distribution of his production company, Dharma Productions, for many years to come.
- IMDb Mini Biography By: akki396";Producción Reparto Guion;7,6
Karan Johar;https://m.media-amazon.com/images/M/MV5BMTM5Njk5MDI0OV5BMl5BanBnXkFtZTcwOTA0ODE2OQ@@._V1_UY98_CR67,0,67,98_AL_.jpg;"A close friend of Shahrukh Khan, he assisted Yash Chopra's Yash Raj Films during the early days of of his career, making his directorial debut with the mega-hit Algo sucede en mi corazón (1998). He also had a popular chat show named Koffee with Karan (2004) The success of ""KKHH"" made him one of the most high-profile directors in the Hindi-language Mumbai Film industry, popularly known as Bollywood.

Also a close friend of Aditya Chopra, he has been a creative member of Yash Raj productions such as Dilwale Dulhania Le Jayenge (1995), Veer-Zaara (2004), Dil To Pagal Hai (1997), and Mohabbatein (2000).

Johar's success has guaranteed him worldwide distribution of his production company, Dharma Productions, for many years to come.
- IMDb Mini Biography By: akki396";Producción Reparto Guion;Guion
Karan Johar;https://m.media-amazon.com/images/M/MV5BMTM5Njk5MDI0OV5BMl5BanBnXkFtZTcwOTA0ODE2OQ@@._V1_UY98_CR67,0,67,98_AL_.jpg;"A close friend of Shahrukh Khan, he assisted Yash Chopra's Yash Raj Films during the early days of of his career, making his directorial debut with the mega-hit Algo sucede en mi corazón (1998). He also had a popular chat show named Koffee with Karan (2004) The success of ""KKHH"" made him one of the most high-profile directors in the Hindi-language Mumbai Film industry, popularly known as Bollywood.

Also a close friend of Aditya Chopra, he has been a creative member of Yash Raj productions such as Dilwale Dulhania Le Jayenge (1995), Veer-Zaara (2004), Dil To Pagal Hai (1997), and Mohabbatein (2000).

Johar's success has guaranteed him worldwide distribution of his production company, Dharma Productions, for many years to come.
- IMDb Mini Biography By: akki396";Producción Reparto Guion;1998
Karan Johar;https://m.media-amazon.com/images/M/MV5BMTM5Njk5MDI0OV5BMl5BanBnXkFtZTcwOTA0ODE2OQ@@._V1_UY98_CR67,0,67,98_AL_.jpg;"A close friend of Shahrukh Khan, he assisted Yash Chopra's Yash Raj Films during the early days of of his career, making his directorial debut with the mega-hit Algo sucede en mi corazón (1998). He also had a popular chat show named Koffee with Karan (2004) The success of ""KKHH"" made him one of the most high-profile directors in the Hindi-language Mumbai Film industry, popularly known as Bollywood.

Also a close friend of Aditya Chopra, he has been a creative member of Yash Raj productions such as Dilwale Dulhania Le Jayenge (1995), Veer-Zaara (2004), Dil To Pagal Hai (1997), and Mohabbatein (2000).

Johar's success has guaranteed him worldwide distribution of his production company, Dharma Productions, for many years to come.
- IMDb Mini Biography By: akki396";Producción Reparto Guion;Nunca feliz
Karan Johar;https://m.media-amazon.com/images/M/MV5BMTM5Njk5MDI0OV5BMl5BanBnXkFtZTcwOTA0ODE2OQ@@._V1_UY98_CR67,0,67,98_AL_.jpg;"A close friend of Shahrukh Khan, he assisted Yash Chopra's Yash Raj Films during the early days of of his career, making his directorial debut with the mega-hit Algo sucede en mi corazón (1998). He also had a popular chat show named Koffee with Karan (2004) The success of ""KKHH"" made him one of the most high-profile directors in the Hindi-language Mumbai Film industry, popularly known as Bollywood.

Also a close friend of Aditya Chopra, he has been a creative member of Yash Raj productions such as Dilwale Dulhania Le Jayenge (1995), Veer-Zaara (2004), Dil To Pagal Hai (1997), and Mohabbatein (2000).

Johar's success has guaranteed him worldwide distribution of his production company, Dharma Productions, for many years to come.
- IMDb Mini Biography By: akki396";Producción Reparto Guion;7,4
Karan Johar;https://m.media-amazon.com/images/M/MV5BMTM5Njk5MDI0OV5BMl5BanBnXkFtZTcwOTA0ODE2OQ@@._V1_UY98_CR67,0,67,98_AL_.jpg;"A close friend of Shahrukh Khan, he assisted Yash Chopra's Yash Raj Films during the early days of of his career, making his directorial debut with the mega-hit Algo sucede en mi corazón (1998). He also had a popular chat show named Koffee with Karan (2004) The success of ""KKHH"" made him one of the most high-profile directors in the Hindi-language Mumbai Film industry, popularly known as Bollywood.

Also a close friend of Aditya Chopra, he has been a creative member of Yash Raj productions such as Dilwale Dulhania Le Jayenge (1995), Veer-Zaara (2004), Dil To Pagal Hai (1997), and Mohabbatein (2000).

Johar's success has guaranteed him worldwide distribution of his production company, Dharma Productions, for many years to come.
- IMDb Mini Biography By: akki396";Producción Reparto Guion;Guion
Karan Johar;https://m.media-amazon.com/images/M/MV5BMTM5Njk5MDI0OV5BMl5BanBnXkFtZTcwOTA0ODE2OQ@@._V1_UY98_CR67,0,67,98_AL_.jpg;"A close friend of Shahrukh Khan, he assisted Yash Chopra's Yash Raj Films during the early days of of his career, making his directorial debut with the mega-hit Algo sucede en mi corazón (1998). He also had a popular chat show named Koffee with Karan (2004) The success of ""KKHH"" made him one of the most high-profile directors in the Hindi-language Mumbai Film industry, popularly known as Bollywood.

Also a close friend of Aditya Chopra, he has been a creative member of Yash Raj productions such as Dilwale Dulhania Le Jayenge (1995), Veer-Zaara (2004), Dil To Pagal Hai (1997), and Mohabbatein (2000).

Johar's success has guaranteed him worldwide distribution of his production company, Dharma Productions, for many years to come.
- IMDb Mini Biography By: akki396";Producción Reparto Guion;2001
Karan Johar;https://m.media-amazon.com/images/M/MV5BMTM5Njk5MDI0OV5BMl5BanBnXkFtZTcwOTA0ODE2OQ@@._V1_UY98_CR67,0,67,98_AL_.jpg;"A close friend of Shahrukh Khan, he assisted Yash Chopra's Yash Raj Films during the early days of of his career, making his directorial debut with the mega-hit Algo sucede en mi corazón (1998). He also had a popular chat show named Koffee with Karan (2004) The success of ""KKHH"" made him one of the most high-profile directors in the Hindi-language Mumbai Film industry, popularly known as Bollywood.

Also a close friend of Aditya Chopra, he has been a creative member of Yash Raj productions such as Dilwale Dulhania Le Jayenge (1995), Veer-Zaara (2004), Dil To Pagal Hai (1997), and Mohabbatein (2000).

Johar's success has guaranteed him worldwide distribution of his production company, Dharma Productions, for many years to come.
- IMDb Mini Biography By: akki396";Producción Reparto Guion;Kal Ho Naa Ho
Karan Johar;https://m.media-amazon.com/images/M/MV5BMTM5Njk5MDI0OV5BMl5BanBnXkFtZTcwOTA0ODE2OQ@@._V1_UY98_CR67,0,67,98_AL_.jpg;"A close friend of Shahrukh Khan, he assisted Yash Chopra's Yash Raj Films during the early days of of his career, making his directorial debut with the mega-hit Algo sucede en mi corazón (1998). He also had a popular chat show named Koffee with Karan (2004) The success of ""KKHH"" made him one of the most high-profile directors in the Hindi-language Mumbai Film industry, popularly known as Bollywood.

Also a close friend of Aditya Chopra, he has been a creative member of Yash Raj productions such as Dilwale Dulhania Le Jayenge (1995), Veer-Zaara (2004), Dil To Pagal Hai (1997), and Mohabbatein (2000).

Johar's success has guaranteed him worldwide distribution of his production company, Dharma Productions, for many years to come.
- IMDb Mini Biography By: akki396";Producción Reparto Guion;7,9
Karan Johar;https://m.media-amazon.com/images/M/MV5BMTM5Njk5MDI0OV5BMl5BanBnXkFtZTcwOTA0ODE2OQ@@._V1_UY98_CR67,0,67,98_AL_.jpg;"A close friend of Shahrukh Khan, he assisted Yash Chopra's Yash Raj Films during the early days of of his career, making his directorial debut with the mega-hit Algo sucede en mi corazón (1998). He also had a popular chat show named Koffee with Karan (2004) The success of ""KKHH"" made him one of the most high-profile directors in the Hindi-language Mumbai Film industry, popularly known as Bollywood.

Also a close friend of Aditya Chopra, he has been a creative member of Yash Raj productions such as Dilwale Dulhania Le Jayenge (1995), Veer-Zaara (2004), Dil To Pagal Hai (1997), and Mohabbatein (2000).

Johar's success has guaranteed him worldwide distribution of his production company, Dharma Productions, for many years to come.
- IMDb Mini Biography By: akki396";Producción Reparto Guion;Producción
Karan Johar;https://m.media-amazon.com/images/M/MV5BMTM5Njk5MDI0OV5BMl5BanBnXkFtZTcwOTA0ODE2OQ@@._V1_UY98_CR67,0,67,98_AL_.jpg;"A close friend of Shahrukh Khan, he assisted Yash Chopra's Yash Raj Films during the early days of of his career, making his directorial debut with the mega-hit Algo sucede en mi corazón (1998). He also had a popular chat show named Koffee with Karan (2004) The success of ""KKHH"" made him one of the most high-profile directors in the Hindi-language Mumbai Film industry, popularly known as Bollywood.

Also a close friend of Aditya Chopra, he has been a creative member of Yash Raj productions such as Dilwale Dulhania Le Jayenge (1995), Veer-Zaara (2004), Dil To Pagal Hai (1997), and Mohabbatein (2000).

Johar's success has guaranteed him worldwide distribution of his production company, Dharma Productions, for many years to come.
- IMDb Mini Biography By: akki396";Producción Reparto Guion;2003
Karan Johar;https://m.media-amazon.com/images/M/MV5BMTM5Njk5MDI0OV5BMl5BanBnXkFtZTcwOTA0ODE2OQ@@._V1_UY98_CR67,0,67,98_AL_.jpg;"A close friend of Shahrukh Khan, he assisted Yash Chopra's Yash Raj Films during the early days of of his career, making his directorial debut with the mega-hit Algo sucede en mi corazón (1998). He also had a popular chat show named Koffee with Karan (2004) The success of ""KKHH"" made him one of the most high-profile directors in the Hindi-language Mumbai Film industry, popularly known as Bollywood.

Also a close friend of Aditya Chopra, he has been a creative member of Yash Raj productions such as Dilwale Dulhania Le Jayenge (1995), Veer-Zaara (2004), Dil To Pagal Hai (1997), and Mohabbatein (2000).

Johar's success has guaranteed him worldwide distribution of his production company, Dharma Productions, for many years to come.
- IMDb Mini Biography By: akki396";Producción Reparto Guion;Mi nombre es Khan
Karan Johar;https://m.media-amazon.com/images/M/MV5BMTM5Njk5MDI0OV5BMl5BanBnXkFtZTcwOTA0ODE2OQ@@._V1_UY98_CR67,0,67,98_AL_.jpg;"A close friend of Shahrukh Khan, he assisted Yash Chopra's Yash Raj Films during the early days of of his career, making his directorial debut with the mega-hit Algo sucede en mi corazón (1998). He also had a popular chat show named Koffee with Karan (2004) The success of ""KKHH"" made him one of the most high-profile directors in the Hindi-language Mumbai Film industry, popularly known as Bollywood.

Also a close friend of Aditya Chopra, he has been a creative member of Yash Raj productions such as Dilwale Dulhania Le Jayenge (1995), Veer-Zaara (2004), Dil To Pagal Hai (1997), and Mohabbatein (2000).

Johar's success has guaranteed him worldwide distribution of his production company, Dharma Productions, for many years to come.
- IMDb Mini Biography By: akki396";Producción Reparto Guion;7,9
Karan Johar;https://m.media-amazon.com/images/M/MV5BMTM5Njk5MDI0OV5BMl5BanBnXkFtZTcwOTA0ODE2OQ@@._V1_UY98_CR67,0,67,98_AL_.jpg;"A close friend of Shahrukh Khan, he assisted Yash Chopra's Yash Raj Films during the early days of of his career, making his directorial debut with the mega-hit Algo sucede en mi corazón (1998). He also had a popular chat show named Koffee with Karan (2004) The success of ""KKHH"" made him one of the most high-profile directors in the Hindi-language Mumbai Film industry, popularly known as Bollywood.

Also a close friend of Aditya Chopra, he has been a creative member of Yash Raj productions such as Dilwale Dulhania Le Jayenge (1995), Veer-Zaara (2004), Dil To Pagal Hai (1997), and Mohabbatein (2000).

Johar's success has guaranteed him worldwide distribution of his production company, Dharma Productions, for many years to come.
- IMDb Mini Biography By: akki396";Producción Reparto Guion;Dirección
Karan Johar;https://m.media-amazon.com/images/M/MV5BMTM5Njk5MDI0OV5BMl5BanBnXkFtZTcwOTA0ODE2OQ@@._V1_UY98_CR67,0,67,98_AL_.jpg;"A close friend of Shahrukh Khan, he assisted Yash Chopra's Yash Raj Films during the early days of of his career, making his directorial debut with the mega-hit Algo sucede en mi corazón (1998). He also had a popular chat show named Koffee with Karan (2004) The success of ""KKHH"" made him one of the most high-profile directors in the Hindi-language Mumbai Film industry, popularly known as Bollywood.

Also a close friend of Aditya Chopra, he has been a creative member of Yash Raj productions such as Dilwale Dulhania Le Jayenge (1995), Veer-Zaara (2004), Dil To Pagal Hai (1997), and Mohabbatein (2000).

Johar's success has guaranteed him worldwide distribution of his production company, Dharma Productions, for many years to come.
- IMDb Mini Biography By: akki396";Producción Reparto Guion;2010
Dibakar Banerjee;https://m.media-amazon.com/images/M/MV5BYzJkZGE5NmUtMDkwOC00ODkyLTg2OWMtMTM2YTRkN2M1MGQwL2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyMTExNDQ2MTI@._V1_UY98_CR2,0,67,98_AL_.jpg;Dibakar Banerjee was born on June 21, 1969 in New Delhi, India. He is a director and writer, known for Detective Byomkesh Bakshy! (2015), Sandeep Aur Pinky Faraar (2021) and Oye Lucky! Lucky Oye! (2008).;Dirección Guion Música;Detective Byomkesh Bakshy!
Dibakar Banerjee;https://m.media-amazon.com/images/M/MV5BYzJkZGE5NmUtMDkwOC00ODkyLTg2OWMtMTM2YTRkN2M1MGQwL2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyMTExNDQ2MTI@._V1_UY98_CR2,0,67,98_AL_.jpg;Dibakar Banerjee was born on June 21, 1969 in New Delhi, India. He is a director and writer, known for Detective Byomkesh Bakshy! (2015), Sandeep Aur Pinky Faraar (2021) and Oye Lucky! Lucky Oye! (2008).;Dirección Guion Música;7,6
Dibakar Banerjee;https://m.media-amazon.com/images/M/MV5BYzJkZGE5NmUtMDkwOC00ODkyLTg2OWMtMTM2YTRkN2M1MGQwL2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyMTExNDQ2MTI@._V1_UY98_CR2,0,67,98_AL_.jpg;Dibakar Banerjee was born on June 21, 1969 in New Delhi, India. He is a director and writer, known for Detective Byomkesh Bakshy! (2015), Sandeep Aur Pinky Faraar (2021) and Oye Lucky! Lucky Oye! (2008).;Dirección Guion Música;Dirección
Dibakar Banerjee;https://m.media-amazon.com/images/M/MV5BYzJkZGE5NmUtMDkwOC00ODkyLTg2OWMtMTM2YTRkN2M1MGQwL2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyMTExNDQ2MTI@._V1_UY98_CR2,0,67,98_AL_.jpg;Dibakar Banerjee was born on June 21, 1969 in New Delhi, India. He is a director and writer, known for Detective Byomkesh Bakshy! (2015), Sandeep Aur Pinky Faraar (2021) and Oye Lucky! Lucky Oye! (2008).;Dirección Guion Música;2015
Dibakar Banerjee;https://m.media-amazon.com/images/M/MV5BYzJkZGE5NmUtMDkwOC00ODkyLTg2OWMtMTM2YTRkN2M1MGQwL2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyMTExNDQ2MTI@._V1_UY98_CR2,0,67,98_AL_.jpg;Dibakar Banerjee was born on June 21, 1969 in New Delhi, India. He is a director and writer, known for Detective Byomkesh Bakshy! (2015), Sandeep Aur Pinky Faraar (2021) and Oye Lucky! Lucky Oye! (2008).;Dirección Guion Música;Sandeep Aur Pinky Faraar
Dibakar Banerjee;https://m.media-amazon.com/images/M/MV5BYzJkZGE5NmUtMDkwOC00ODkyLTg2OWMtMTM2YTRkN2M1MGQwL2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyMTExNDQ2MTI@._V1_UY98_CR2,0,67,98_AL_.jpg;Dibakar Banerjee was born on June 21, 1969 in New Delhi, India. He is a director and writer, known for Detective Byomkesh Bakshy! (2015), Sandeep Aur Pinky Faraar (2021) and Oye Lucky! Lucky Oye! (2008).;Dirección Guion Música;6,3
Dibakar Banerjee;https://m.media-amazon.com/images/M/MV5BYzJkZGE5NmUtMDkwOC00ODkyLTg2OWMtMTM2YTRkN2M1MGQwL2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyMTExNDQ2MTI@._V1_UY98_CR2,0,67,98_AL_.jpg;Dibakar Banerjee was born on June 21, 1969 in New Delhi, India. He is a director and writer, known for Detective Byomkesh Bakshy! (2015), Sandeep Aur Pinky Faraar (2021) and Oye Lucky! Lucky Oye! (2008).;Dirección Guion Música;Dirección
Dibakar Banerjee;https://m.media-amazon.com/images/M/MV5BYzJkZGE5NmUtMDkwOC00ODkyLTg2OWMtMTM2YTRkN2M1MGQwL2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyMTExNDQ2MTI@._V1_UY98_CR2,0,67,98_AL_.jpg;Dibakar Banerjee was born on June 21, 1969 in New Delhi, India. He is a director and writer, known for Detective Byomkesh Bakshy! (2015), Sandeep Aur Pinky Faraar (2021) and Oye Lucky! Lucky Oye! (2008).;Dirección Guion Música;2021
Dibakar Banerjee;https://m.media-amazon.com/images/M/MV5BYzJkZGE5NmUtMDkwOC00ODkyLTg2OWMtMTM2YTRkN2M1MGQwL2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyMTExNDQ2MTI@._V1_UY98_CR2,0,67,98_AL_.jpg;Dibakar Banerjee was born on June 21, 1969 in New Delhi, India. He is a director and writer, known for Detective Byomkesh Bakshy! (2015), Sandeep Aur Pinky Faraar (2021) and Oye Lucky! Lucky Oye! (2008).;Dirección Guion Música;Oye Lucky! Lucky Oye!
Dibakar Banerjee;https://m.media-amazon.com/images/M/MV5BYzJkZGE5NmUtMDkwOC00ODkyLTg2OWMtMTM2YTRkN2M1MGQwL2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyMTExNDQ2MTI@._V1_UY98_CR2,0,67,98_AL_.jpg;Dibakar Banerjee was born on June 21, 1969 in New Delhi, India. He is a director and writer, known for Detective Byomkesh Bakshy! (2015), Sandeep Aur Pinky Faraar (2021) and Oye Lucky! Lucky Oye! (2008).;Dirección Guion Música;7,7
Dibakar Banerjee;https://m.media-amazon.com/images/M/MV5BYzJkZGE5NmUtMDkwOC00ODkyLTg2OWMtMTM2YTRkN2M1MGQwL2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyMTExNDQ2MTI@._V1_UY98_CR2,0,67,98_AL_.jpg;Dibakar Banerjee was born on June 21, 1969 in New Delhi, India. He is a director and writer, known for Detective Byomkesh Bakshy! (2015), Sandeep Aur Pinky Faraar (2021) and Oye Lucky! Lucky Oye! (2008).;Dirección Guion Música;Dirección
Dibakar Banerjee;https://m.media-amazon.com/images/M/MV5BYzJkZGE5NmUtMDkwOC00ODkyLTg2OWMtMTM2YTRkN2M1MGQwL2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyMTExNDQ2MTI@._V1_UY98_CR2,0,67,98_AL_.jpg;Dibakar Banerjee was born on June 21, 1969 in New Delhi, India. He is a director and writer, known for Detective Byomkesh Bakshy! (2015), Sandeep Aur Pinky Faraar (2021) and Oye Lucky! Lucky Oye! (2008).;Dirección Guion Música;2008
Dibakar Banerjee;https://m.media-amazon.com/images/M/MV5BYzJkZGE5NmUtMDkwOC00ODkyLTg2OWMtMTM2YTRkN2M1MGQwL2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyMTExNDQ2MTI@._V1_UY98_CR2,0,67,98_AL_.jpg;Dibakar Banerjee was born on June 21, 1969 in New Delhi, India. He is a director and writer, known for Detective Byomkesh Bakshy! (2015), Sandeep Aur Pinky Faraar (2021) and Oye Lucky! Lucky Oye! (2008).;Dirección Guion Música;Shanghai
Dibakar Banerjee;https://m.media-amazon.com/images/M/MV5BYzJkZGE5NmUtMDkwOC00ODkyLTg2OWMtMTM2YTRkN2M1MGQwL2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyMTExNDQ2MTI@._V1_UY98_CR2,0,67,98_AL_.jpg;Dibakar Banerjee was born on June 21, 1969 in New Delhi, India. He is a director and writer, known for Detective Byomkesh Bakshy! (2015), Sandeep Aur Pinky Faraar (2021) and Oye Lucky! Lucky Oye! (2008).;Dirección Guion Música;7,3
Dibakar Banerjee;https://m.media-amazon.com/images/M/MV5BYzJkZGE5NmUtMDkwOC00ODkyLTg2OWMtMTM2YTRkN2M1MGQwL2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyMTExNDQ2MTI@._V1_UY98_CR2,0,67,98_AL_.jpg;Dibakar Banerjee was born on June 21, 1969 in New Delhi, India. He is a director and writer, known for Detective Byomkesh Bakshy! (2015), Sandeep Aur Pinky Faraar (2021) and Oye Lucky! Lucky Oye! (2008).;Dirección Guion Música;Dirección
Dibakar Banerjee;https://m.media-amazon.com/images/M/MV5BYzJkZGE5NmUtMDkwOC00ODkyLTg2OWMtMTM2YTRkN2M1MGQwL2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyMTExNDQ2MTI@._V1_UY98_CR2,0,67,98_AL_.jpg;Dibakar Banerjee was born on June 21, 1969 in New Delhi, India. He is a director and writer, known for Detective Byomkesh Bakshy! (2015), Sandeep Aur Pinky Faraar (2021) and Oye Lucky! Lucky Oye! (2008).;Dirección Guion Música;2012
Julien Leclercq;;;Guion Dirección Producción;Atracadores: La serie
Julien Leclercq;;;Guion Dirección Producción;7,0
Julien Leclercq;;;Guion Dirección Producción;Serie de TV
Julien Leclercq;;;Guion Dirección Producción;Guion(creator)
Julien Leclercq;;;Guion Dirección Producción;2021 • 6 episodios
Julien Leclercq;;;Guion Dirección Producción;El asalto
Julien Leclercq;;;Guion Dirección Producción;6,1
Julien Leclercq;;;Guion Dirección Producción;Guion
Julien Leclercq;;;Guion Dirección Producción;2010
Julien Leclercq;;;Guion Dirección Producción;Atracadores
Julien Leclercq;;;Guion Dirección Producción;6,3
Julien Leclercq;;;Guion Dirección Producción;Guion
Julien Leclercq;;;Guion Dirección Producción;2015
Julien Leclercq;;;Guion Dirección Producción;Centinela
Julien Leclercq;;;Guion Dirección Producción;4,8
Julien Leclercq;;;Guion Dirección Producción;Guion
Julien Leclercq;;;Guion Dirección Producción;2021
Amy Poehler;https://m.media-amazon.com/images/M/MV5BYjIzMDA0NmUtMTlhZi00ZDU3LTkzYWMtZDhkYTU1ZDJlMGRkXkEyXkFqcGdeQXVyNzcwODE0OTk@._V1_UY98_CR9,0,67,98_AL_.jpg;"Amy Meredith Poehler was born in Newton, Massachusetts, to high school teachers Eileen Frances (Milmore) and William Grinstead Poehler. Her brother is comedian Greg Poehler. She is of Irish (from her mother) and English, Irish, German, and Portuguese (from her father) descent. Amy was first involved with sketch comedy when she joined the group My Mother's Flea Bag when she was attending Boston College. In 1993, she went to Chicago where she studied at Second City and Improv Olympics. There, she met Del Close, who later became the voice of the UCB opening scene. In 1996, she joined the Upright Citizen's Brigade with Matt Besser, Ian Roberts, and Matt Walsh. Later on, the group moved to New York and became a Comedy Central show. The show went on only for three seasons. However, the group stayed together at the Upright Citizen's Brigade Theater. Today, the theater is one of the leading centers for improv and sketch shows.

After the Upright Citizens Brigade (1998) sketch show came and went, Amy joined the cast of Saturday Night Live (1975) in 2001. By the end of Christmas break of that year, she became a regularly featured performer. She has brought a slew of great performances on every show, such as impersonations of celebrities such as Kelly Ripa or Sharon Osbourne. When Jimmy Fallon left at the end of the 2003-04 season, Amy joined Tina Fey as a co-anchor for Weekend Update. Her Hollywood star is also growing bright, as she has done several feature films, including Patinazo a la gloria (2006) with her then-real-life husband and Arrested Development (2003) star Will Arnett; and the Farrelly brothers-directed remake of The Heartbreak Kid (1993), in which she stars alongside another Arrested Development (2003) star, Jason Bateman.

Among her 2010s film starring roles are Hermanísimas (2015), with Tina Fey, and Casa Casino (2017), with Will Ferrell. Having played one of her first roles in the indie Wet Hot American Summer (2001), she reprised her role in the television mini-series Wet Hot American Summer: First Day of Camp (2015) and Wet Hot American Summer: 10 años después (2017).

Amy was married to Canadian actor and comedian Will Arnett from 2003 to 2016. The couple have two children.
- IMDb Mini Biography By: dbrett";Reparto Producción Guion;Del revés (Inside Out)
