name;image;description;positions;known_for;Banda sonora;Guion y continuidad;Composición;sonido de archivo;Música;Como sí mismos;Agradecimientos;metraje de archivo;Producción;Dirección;Equipos adicionales
Andrew Bachelor;https://m.media-amazon.com/images/M/MV5BOTUyMTI5Mzk0M15BMl5BanBnXkFtZTgwODQwMzE0MzE@._V1_UX67_CR0,0,67,98_AL_.jpg;"Over the last few years, Andrew Bachelor, better known as King Bach, has quickly parlayed from one of the most influential names on the internet to being an in-demand actor, producer, and content creator. His comedy has spawned national catchphrases, captured a global audience, and has launched him into the entertainment industry as a bonafide ""one to watch"".

Bachelor has starred in the films 50 sombras muy oscuras (2016), Los Black se van de purga (2016), The Babysitter (2017), and ¿Dónde está el dinero? (2017), and will appear in the upcoming films La primera vez que nos vimos (2018) and A todos los chicos de los que me enamoré (2018). Additional television credits include Dead House (2017), which he created, directed and executive produced, Easy (2016), Resident Advisors (2015), Black Jesus (2014), The Mindy Project (2012), and Angie Tribeca (2016).

Born in Toronto, Ontario, Canada and raised in the U.S., he graduated from Florida State University with a degree in business in 2010. While attending FSU, he was a high-jump star athlete, consistently ranking among the top fifteen high-jumpers in the NCAA. After graduation, he moved to Los Angeles to pursue one of his greatest passions, a career as an actor. He took acting classes at the New York Film Academy in LA, and Bachelor established his own production company, Bach Enterprises, where he produced, directed, and performed in several projects including the short film Agent Steele (2012). In a few short years, he rose to be one of the most-followed people on Vine with 15 million subscribers and over 5 billion total views. His other social media channels also flourished, with tens of millions following his content.

In 2003, Bachelor founded The RuJohn Foundation, a non-profit organization with a mission to provide the necessary tools for education to rural and inner-city schools throughout Jamaica and the United States. The foundation also organizes annual youth-focused financial literary workshops, sports camps led by professional athletes, and acting workshops led by successful actors and entertainers.

Bachelor has been named one of the ""top influencers"" by both Forbes and Time, and in 2015 he received the Streamy Award for Viner of the Year. The following year, he won the Shorty Award for Viner of the Year, and in 2017 he was nominated for the Streamy Award for Storyteller of the Year. He holds the Guinness World Record for the most-followed account on Vine.
- IMDb Mini Biography By: Persona PR";Reparto Dirección Guion;Greg;1.0;;;;1.0;35.0;;;7.0;;
Andrew Bachelor;https://m.media-amazon.com/images/M/MV5BOTUyMTI5Mzk0M15BMl5BanBnXkFtZTgwODQwMzE0MzE@._V1_UX67_CR0,0,67,98_AL_.jpg;"Over the last few years, Andrew Bachelor, better known as King Bach, has quickly parlayed from one of the most influential names on the internet to being an in-demand actor, producer, and content creator. His comedy has spawned national catchphrases, captured a global audience, and has launched him into the entertainment industry as a bonafide ""one to watch"".

Bachelor has starred in the films 50 sombras muy oscuras (2016), Los Black se van de purga (2016), The Babysitter (2017), and ¿Dónde está el dinero? (2017), and will appear in the upcoming films La primera vez que nos vimos (2018) and A todos los chicos de los que me enamoré (2018). Additional television credits include Dead House (2017), which he created, directed and executive produced, Easy (2016), Resident Advisors (2015), Black Jesus (2014), The Mindy Project (2012), and Angie Tribeca (2016).

Born in Toronto, Ontario, Canada and raised in the U.S., he graduated from Florida State University with a degree in business in 2010. While attending FSU, he was a high-jump star athlete, consistently ranking among the top fifteen high-jumpers in the NCAA. After graduation, he moved to Los Angeles to pursue one of his greatest passions, a career as an actor. He took acting classes at the New York Film Academy in LA, and Bachelor established his own production company, Bach Enterprises, where he produced, directed, and performed in several projects including the short film Agent Steele (2012). In a few short years, he rose to be one of the most-followed people on Vine with 15 million subscribers and over 5 billion total views. His other social media channels also flourished, with tens of millions following his content.

In 2003, Bachelor founded The RuJohn Foundation, a non-profit organization with a mission to provide the necessary tools for education to rural and inner-city schools throughout Jamaica and the United States. The foundation also organizes annual youth-focused financial literary workshops, sports camps led by professional athletes, and acting workshops led by successful actors and entertainers.

Bachelor has been named one of the ""top influencers"" by both Forbes and Time, and in 2015 he received the Streamy Award for Viner of the Year. The following year, he won the Shorty Award for Viner of the Year, and in 2017 he was nominated for the Streamy Award for Storyteller of the Year. He holds the Guinness World Record for the most-followed account on Vine.
- IMDb Mini Biography By: Persona PR";Reparto Dirección Guion;2018;1.0;;;;1.0;35.0;;;7.0;;
Keegan-Michael Key;https://m.media-amazon.com/images/M/MV5BZmI1MDdjZTAtMzBiMy00M2Q2LTk5YjAtOWJkMGYwODE2OGViXkEyXkFqcGdeQXVyNzMxMTU2Mg@@._V1_UY98_CR3,0,67,98_AL_.jpg;"Keegan-Michael Key was born in Southfield, Michigan and raised in Detroit. He was adopted as a child by a black father and a white mother. In 1989, he graduated from Shrine Catholic High School in Royal Oak, Michigan. Key attended the University of Detroit Mercy as an undergraduate and earned his Master of Fine Arts in Theater at Pennsylvania State University. While at The University of Detroit Mercy, he was a brother of Phi Kappa Theta.
- IMDb Mini Biography By: Wikipedia";Reparto Guion Producción;Keanu;9.0;;;;;146.0;1.0;9.0;;;
Keegan-Michael Key;https://m.media-amazon.com/images/M/MV5BZmI1MDdjZTAtMzBiMy00M2Q2LTk5YjAtOWJkMGYwODE2OGViXkEyXkFqcGdeQXVyNzMxMTU2Mg@@._V1_UY98_CR3,0,67,98_AL_.jpg;"Keegan-Michael Key was born in Southfield, Michigan and raised in Detroit. He was adopted as a child by a black father and a white mother. In 1989, he graduated from Shrine Catholic High School in Royal Oak, Michigan. Key attended the University of Detroit Mercy as an undergraduate and earned his Master of Fine Arts in Theater at Pennsylvania State University. While at The University of Detroit Mercy, he was a brother of Phi Kappa Theta.
- IMDb Mini Biography By: Wikipedia";Reparto Guion Producción;6,2;9.0;;;;;146.0;1.0;9.0;;;
Keegan-Michael Key;https://m.media-amazon.com/images/M/MV5BZmI1MDdjZTAtMzBiMy00M2Q2LTk5YjAtOWJkMGYwODE2OGViXkEyXkFqcGdeQXVyNzMxMTU2Mg@@._V1_UY98_CR3,0,67,98_AL_.jpg;"Keegan-Michael Key was born in Southfield, Michigan and raised in Detroit. He was adopted as a child by a black father and a white mother. In 1989, he graduated from Shrine Catholic High School in Royal Oak, Michigan. Key attended the University of Detroit Mercy as an undergraduate and earned his Master of Fine Arts in Theater at Pennsylvania State University. While at The University of Detroit Mercy, he was a brother of Phi Kappa Theta.
- IMDb Mini Biography By: Wikipedia";Reparto Guion Producción;Clarence GoobrilSmoke Dresden;9.0;;;;;146.0;1.0;9.0;;;
Keegan-Michael Key;https://m.media-amazon.com/images/M/MV5BZmI1MDdjZTAtMzBiMy00M2Q2LTk5YjAtOWJkMGYwODE2OGViXkEyXkFqcGdeQXVyNzMxMTU2Mg@@._V1_UY98_CR3,0,67,98_AL_.jpg;"Keegan-Michael Key was born in Southfield, Michigan and raised in Detroit. He was adopted as a child by a black father and a white mother. In 1989, he graduated from Shrine Catholic High School in Royal Oak, Michigan. Key attended the University of Detroit Mercy as an undergraduate and earned his Master of Fine Arts in Theater at Pennsylvania State University. While at The University of Detroit Mercy, he was a brother of Phi Kappa Theta.
- IMDb Mini Biography By: Wikipedia";Reparto Guion Producción;2016;9.0;;;;;146.0;1.0;9.0;;;
Keegan-Michael Key;https://m.media-amazon.com/images/M/MV5BZmI1MDdjZTAtMzBiMy00M2Q2LTk5YjAtOWJkMGYwODE2OGViXkEyXkFqcGdeQXVyNzMxMTU2Mg@@._V1_UY98_CR3,0,67,98_AL_.jpg;"Keegan-Michael Key was born in Southfield, Michigan and raised in Detroit. He was adopted as a child by a black father and a white mother. In 1989, he graduated from Shrine Catholic High School in Royal Oak, Michigan. Key attended the University of Detroit Mercy as an undergraduate and earned his Master of Fine Arts in Theater at Pennsylvania State University. While at The University of Detroit Mercy, he was a brother of Phi Kappa Theta.
- IMDb Mini Biography By: Wikipedia";Reparto Guion Producción;Vamos de polis;9.0;;;;;146.0;1.0;9.0;;;
Keegan-Michael Key;https://m.media-amazon.com/images/M/MV5BZmI1MDdjZTAtMzBiMy00M2Q2LTk5YjAtOWJkMGYwODE2OGViXkEyXkFqcGdeQXVyNzMxMTU2Mg@@._V1_UY98_CR3,0,67,98_AL_.jpg;"Keegan-Michael Key was born in Southfield, Michigan and raised in Detroit. He was adopted as a child by a black father and a white mother. In 1989, he graduated from Shrine Catholic High School in Royal Oak, Michigan. Key attended the University of Detroit Mercy as an undergraduate and earned his Master of Fine Arts in Theater at Pennsylvania State University. While at The University of Detroit Mercy, he was a brother of Phi Kappa Theta.
- IMDb Mini Biography By: Wikipedia";Reparto Guion Producción;6,4;9.0;;;;;146.0;1.0;9.0;;;
Keegan-Michael Key;https://m.media-amazon.com/images/M/MV5BZmI1MDdjZTAtMzBiMy00M2Q2LTk5YjAtOWJkMGYwODE2OGViXkEyXkFqcGdeQXVyNzMxMTU2Mg@@._V1_UY98_CR3,0,67,98_AL_.jpg;"Keegan-Michael Key was born in Southfield, Michigan and raised in Detroit. He was adopted as a child by a black father and a white mother. In 1989, he graduated from Shrine Catholic High School in Royal Oak, Michigan. Key attended the University of Detroit Mercy as an undergraduate and earned his Master of Fine Arts in Theater at Pennsylvania State University. While at The University of Detroit Mercy, he was a brother of Phi Kappa Theta.
- IMDb Mini Biography By: Wikipedia";Reparto Guion Producción;Pupa;9.0;;;;;146.0;1.0;9.0;;;
Keegan-Michael Key;https://m.media-amazon.com/images/M/MV5BZmI1MDdjZTAtMzBiMy00M2Q2LTk5YjAtOWJkMGYwODE2OGViXkEyXkFqcGdeQXVyNzMxMTU2Mg@@._V1_UY98_CR3,0,67,98_AL_.jpg;"Keegan-Michael Key was born in Southfield, Michigan and raised in Detroit. He was adopted as a child by a black father and a white mother. In 1989, he graduated from Shrine Catholic High School in Royal Oak, Michigan. Key attended the University of Detroit Mercy as an undergraduate and earned his Master of Fine Arts in Theater at Pennsylvania State University. While at The University of Detroit Mercy, he was a brother of Phi Kappa Theta.
- IMDb Mini Biography By: Wikipedia";Reparto Guion Producción;2014;9.0;;;;;146.0;1.0;9.0;;;
Keegan-Michael Key;https://m.media-amazon.com/images/M/MV5BZmI1MDdjZTAtMzBiMy00M2Q2LTk5YjAtOWJkMGYwODE2OGViXkEyXkFqcGdeQXVyNzMxMTU2Mg@@._V1_UY98_CR3,0,67,98_AL_.jpg;"Keegan-Michael Key was born in Southfield, Michigan and raised in Detroit. He was adopted as a child by a black father and a white mother. In 1989, he graduated from Shrine Catholic High School in Royal Oak, Michigan. Key attended the University of Detroit Mercy as an undergraduate and earned his Master of Fine Arts in Theater at Pennsylvania State University. While at The University of Detroit Mercy, he was a brother of Phi Kappa Theta.
- IMDb Mini Biography By: Wikipedia";Reparto Guion Producción;Tomorrowland: El mundo del mañana;9.0;;;;;146.0;1.0;9.0;;;
Keegan-Michael Key;https://m.media-amazon.com/images/M/MV5BZmI1MDdjZTAtMzBiMy00M2Q2LTk5YjAtOWJkMGYwODE2OGViXkEyXkFqcGdeQXVyNzMxMTU2Mg@@._V1_UY98_CR3,0,67,98_AL_.jpg;"Keegan-Michael Key was born in Southfield, Michigan and raised in Detroit. He was adopted as a child by a black father and a white mother. In 1989, he graduated from Shrine Catholic High School in Royal Oak, Michigan. Key attended the University of Detroit Mercy as an undergraduate and earned his Master of Fine Arts in Theater at Pennsylvania State University. While at The University of Detroit Mercy, he was a brother of Phi Kappa Theta.
- IMDb Mini Biography By: Wikipedia";Reparto Guion Producción;6,4;9.0;;;;;146.0;1.0;9.0;;;
Keegan-Michael Key;https://m.media-amazon.com/images/M/MV5BZmI1MDdjZTAtMzBiMy00M2Q2LTk5YjAtOWJkMGYwODE2OGViXkEyXkFqcGdeQXVyNzMxMTU2Mg@@._V1_UY98_CR3,0,67,98_AL_.jpg;"Keegan-Michael Key was born in Southfield, Michigan and raised in Detroit. He was adopted as a child by a black father and a white mother. In 1989, he graduated from Shrine Catholic High School in Royal Oak, Michigan. Key attended the University of Detroit Mercy as an undergraduate and earned his Master of Fine Arts in Theater at Pennsylvania State University. While at The University of Detroit Mercy, he was a brother of Phi Kappa Theta.
- IMDb Mini Biography By: Wikipedia";Reparto Guion Producción;Hugo;9.0;;;;;146.0;1.0;9.0;;;
Keegan-Michael Key;https://m.media-amazon.com/images/M/MV5BZmI1MDdjZTAtMzBiMy00M2Q2LTk5YjAtOWJkMGYwODE2OGViXkEyXkFqcGdeQXVyNzMxMTU2Mg@@._V1_UY98_CR3,0,67,98_AL_.jpg;"Keegan-Michael Key was born in Southfield, Michigan and raised in Detroit. He was adopted as a child by a black father and a white mother. In 1989, he graduated from Shrine Catholic High School in Royal Oak, Michigan. Key attended the University of Detroit Mercy as an undergraduate and earned his Master of Fine Arts in Theater at Pennsylvania State University. While at The University of Detroit Mercy, he was a brother of Phi Kappa Theta.
- IMDb Mini Biography By: Wikipedia";Reparto Guion Producción;2015;9.0;;;;;146.0;1.0;9.0;;;
Keegan-Michael Key;https://m.media-amazon.com/images/M/MV5BZmI1MDdjZTAtMzBiMy00M2Q2LTk5YjAtOWJkMGYwODE2OGViXkEyXkFqcGdeQXVyNzMxMTU2Mg@@._V1_UY98_CR3,0,67,98_AL_.jpg;"Keegan-Michael Key was born in Southfield, Michigan and raised in Detroit. He was adopted as a child by a black father and a white mother. In 1989, he graduated from Shrine Catholic High School in Royal Oak, Michigan. Key attended the University of Detroit Mercy as an undergraduate and earned his Master of Fine Arts in Theater at Pennsylvania State University. While at The University of Detroit Mercy, he was a brother of Phi Kappa Theta.
- IMDb Mini Biography By: Wikipedia";Reparto Guion Producción;Key and Peele;9.0;;;;;146.0;1.0;9.0;;;
Keegan-Michael Key;https://m.media-amazon.com/images/M/MV5BZmI1MDdjZTAtMzBiMy00M2Q2LTk5YjAtOWJkMGYwODE2OGViXkEyXkFqcGdeQXVyNzMxMTU2Mg@@._V1_UY98_CR3,0,67,98_AL_.jpg;"Keegan-Michael Key was born in Southfield, Michigan and raised in Detroit. He was adopted as a child by a black father and a white mother. In 1989, he graduated from Shrine Catholic High School in Royal Oak, Michigan. Key attended the University of Detroit Mercy as an undergraduate and earned his Master of Fine Arts in Theater at Pennsylvania State University. While at The University of Detroit Mercy, he was a brother of Phi Kappa Theta.
- IMDb Mini Biography By: Wikipedia";Reparto Guion Producción;8,3;9.0;;;;;146.0;1.0;9.0;;;
Keegan-Michael Key;https://m.media-amazon.com/images/M/MV5BZmI1MDdjZTAtMzBiMy00M2Q2LTk5YjAtOWJkMGYwODE2OGViXkEyXkFqcGdeQXVyNzMxMTU2Mg@@._V1_UY98_CR3,0,67,98_AL_.jpg;"Keegan-Michael Key was born in Southfield, Michigan and raised in Detroit. He was adopted as a child by a black father and a white mother. In 1989, he graduated from Shrine Catholic High School in Royal Oak, Michigan. Key attended the University of Detroit Mercy as an undergraduate and earned his Master of Fine Arts in Theater at Pennsylvania State University. While at The University of Detroit Mercy, he was a brother of Phi Kappa Theta.
- IMDb Mini Biography By: Wikipedia";Reparto Guion Producción;Serie de TV;9.0;;;;;146.0;1.0;9.0;;;
Keegan-Michael Key;https://m.media-amazon.com/images/M/MV5BZmI1MDdjZTAtMzBiMy00M2Q2LTk5YjAtOWJkMGYwODE2OGViXkEyXkFqcGdeQXVyNzMxMTU2Mg@@._V1_UY98_CR3,0,67,98_AL_.jpg;"Keegan-Michael Key was born in Southfield, Michigan and raised in Detroit. He was adopted as a child by a black father and a white mother. In 1989, he graduated from Shrine Catholic High School in Royal Oak, Michigan. Key attended the University of Detroit Mercy as an undergraduate and earned his Master of Fine Arts in Theater at Pennsylvania State University. While at The University of Detroit Mercy, he was a brother of Phi Kappa Theta.
- IMDb Mini Biography By: Wikipedia";Reparto Guion Producción;Various CharactersSelfAfrican Man #1;9.0;;;;;146.0;1.0;9.0;;;
Keegan-Michael Key;https://m.media-amazon.com/images/M/MV5BZmI1MDdjZTAtMzBiMy00M2Q2LTk5YjAtOWJkMGYwODE2OGViXkEyXkFqcGdeQXVyNzMxMTU2Mg@@._V1_UY98_CR3,0,67,98_AL_.jpg;"Keegan-Michael Key was born in Southfield, Michigan and raised in Detroit. He was adopted as a child by a black father and a white mother. In 1989, he graduated from Shrine Catholic High School in Royal Oak, Michigan. Key attended the University of Detroit Mercy as an undergraduate and earned his Master of Fine Arts in Theater at Pennsylvania State University. While at The University of Detroit Mercy, he was a brother of Phi Kappa Theta.
- IMDb Mini Biography By: Wikipedia";Reparto Guion Producción;2012–2015 • 54 episodios;9.0;;;;;146.0;1.0;9.0;;;
Robbie Amell;https://m.media-amazon.com/images/M/MV5BMjE2OTMyMDM2Ml5BMl5BanBnXkFtZTgwNDAyMjU4NzE@._V1_UY98_CR1,0,67,98_AL_.jpg;"Along with his sister, Robbie Amell started acting when he was just six years old. At sixteen, he started to land theater roles at Lawrence Park Stage in plays such as Louis and Dave, Picasso at the Lapin Agile and The Importance of Being Earnest. The experience brought Robbie to realize that he wanted to pursue a career in acting. Shortly after choosing to follow acting, he booked the part of Daniel Murtaugh in the major motion picture Cheaper by the Dozen 2, headed by names such as Steve Martin, Bonnie Hunt, Hilary Duff, Tom Welling and - of whom he played the son - Eugene Levy and Carmen Electra.

Robbie was born in Toronto, Ontario, Canada, to Jo (Burden) and Rob Amell, who work in custom jewelry. His first cousin is actor Stephen Amell. As it seems is the habit of Canadians, Robbie has played hockey since he was a child. He also takes Muay Thai and break dancing lessons.
- IMDb Mini Biography By: Anonymous";Reparto Producción;Upload;;;;;;27.0;1.0;2.0;;;
Robbie Amell;https://m.media-amazon.com/images/M/MV5BMjE2OTMyMDM2Ml5BMl5BanBnXkFtZTgwNDAyMjU4NzE@._V1_UY98_CR1,0,67,98_AL_.jpg;"Along with his sister, Robbie Amell started acting when he was just six years old. At sixteen, he started to land theater roles at Lawrence Park Stage in plays such as Louis and Dave, Picasso at the Lapin Agile and The Importance of Being Earnest. The experience brought Robbie to realize that he wanted to pursue a career in acting. Shortly after choosing to follow acting, he booked the part of Daniel Murtaugh in the major motion picture Cheaper by the Dozen 2, headed by names such as Steve Martin, Bonnie Hunt, Hilary Duff, Tom Welling and - of whom he played the son - Eugene Levy and Carmen Electra.

Robbie was born in Toronto, Ontario, Canada, to Jo (Burden) and Rob Amell, who work in custom jewelry. His first cousin is actor Stephen Amell. As it seems is the habit of Canadians, Robbie has played hockey since he was a child. He also takes Muay Thai and break dancing lessons.
- IMDb Mini Biography By: Anonymous";Reparto Producción;7,9;;;;;;27.0;1.0;2.0;;;
Robbie Amell;https://m.media-amazon.com/images/M/MV5BMjE2OTMyMDM2Ml5BMl5BanBnXkFtZTgwNDAyMjU4NzE@._V1_UY98_CR1,0,67,98_AL_.jpg;"Along with his sister, Robbie Amell started acting when he was just six years old. At sixteen, he started to land theater roles at Lawrence Park Stage in plays such as Louis and Dave, Picasso at the Lapin Agile and The Importance of Being Earnest. The experience brought Robbie to realize that he wanted to pursue a career in acting. Shortly after choosing to follow acting, he booked the part of Daniel Murtaugh in the major motion picture Cheaper by the Dozen 2, headed by names such as Steve Martin, Bonnie Hunt, Hilary Duff, Tom Welling and - of whom he played the son - Eugene Levy and Carmen Electra.

Robbie was born in Toronto, Ontario, Canada, to Jo (Burden) and Rob Amell, who work in custom jewelry. His first cousin is actor Stephen Amell. As it seems is the habit of Canadians, Robbie has played hockey since he was a child. He also takes Muay Thai and break dancing lessons.
- IMDb Mini Biography By: Anonymous";Reparto Producción;Serie de TV;;;;;;27.0;1.0;2.0;;;
Robbie Amell;https://m.media-amazon.com/images/M/MV5BMjE2OTMyMDM2Ml5BMl5BanBnXkFtZTgwNDAyMjU4NzE@._V1_UY98_CR1,0,67,98_AL_.jpg;"Along with his sister, Robbie Amell started acting when he was just six years old. At sixteen, he started to land theater roles at Lawrence Park Stage in plays such as Louis and Dave, Picasso at the Lapin Agile and The Importance of Being Earnest. The experience brought Robbie to realize that he wanted to pursue a career in acting. Shortly after choosing to follow acting, he booked the part of Daniel Murtaugh in the major motion picture Cheaper by the Dozen 2, headed by names such as Steve Martin, Bonnie Hunt, Hilary Duff, Tom Welling and - of whom he played the son - Eugene Levy and Carmen Electra.

Robbie was born in Toronto, Ontario, Canada, to Jo (Burden) and Rob Amell, who work in custom jewelry. His first cousin is actor Stephen Amell. As it seems is the habit of Canadians, Robbie has played hockey since he was a child. He also takes Muay Thai and break dancing lessons.
- IMDb Mini Biography By: Anonymous";Reparto Producción;Nathan Brown;;;;;;27.0;1.0;2.0;;;
Robbie Amell;https://m.media-amazon.com/images/M/MV5BMjE2OTMyMDM2Ml5BMl5BanBnXkFtZTgwNDAyMjU4NzE@._V1_UY98_CR1,0,67,98_AL_.jpg;"Along with his sister, Robbie Amell started acting when he was just six years old. At sixteen, he started to land theater roles at Lawrence Park Stage in plays such as Louis and Dave, Picasso at the Lapin Agile and The Importance of Being Earnest. The experience brought Robbie to realize that he wanted to pursue a career in acting. Shortly after choosing to follow acting, he booked the part of Daniel Murtaugh in the major motion picture Cheaper by the Dozen 2, headed by names such as Steve Martin, Bonnie Hunt, Hilary Duff, Tom Welling and - of whom he played the son - Eugene Levy and Carmen Electra.

Robbie was born in Toronto, Ontario, Canada, to Jo (Burden) and Rob Amell, who work in custom jewelry. His first cousin is actor Stephen Amell. As it seems is the habit of Canadians, Robbie has played hockey since he was a child. He also takes Muay Thai and break dancing lessons.
- IMDb Mini Biography By: Anonymous";Reparto Producción;2020–2022 • 17 episodios;;;;;;27.0;1.0;2.0;;;
Robbie Amell;https://m.media-amazon.com/images/M/MV5BMjE2OTMyMDM2Ml5BMl5BanBnXkFtZTgwNDAyMjU4NzE@._V1_UY98_CR1,0,67,98_AL_.jpg;"Along with his sister, Robbie Amell started acting when he was just six years old. At sixteen, he started to land theater roles at Lawrence Park Stage in plays such as Louis and Dave, Picasso at the Lapin Agile and The Importance of Being Earnest. The experience brought Robbie to realize that he wanted to pursue a career in acting. Shortly after choosing to follow acting, he booked the part of Daniel Murtaugh in the major motion picture Cheaper by the Dozen 2, headed by names such as Steve Martin, Bonnie Hunt, Hilary Duff, Tom Welling and - of whom he played the son - Eugene Levy and Carmen Electra.

Robbie was born in Toronto, Ontario, Canada, to Jo (Burden) and Rob Amell, who work in custom jewelry. His first cousin is actor Stephen Amell. As it seems is the habit of Canadians, Robbie has played hockey since he was a child. He also takes Muay Thai and break dancing lessons.
- IMDb Mini Biography By: Anonymous";Reparto Producción;El último baile;;;;;;27.0;1.0;2.0;;;
Robbie Amell;https://m.media-amazon.com/images/M/MV5BMjE2OTMyMDM2Ml5BMl5BanBnXkFtZTgwNDAyMjU4NzE@._V1_UY98_CR1,0,67,98_AL_.jpg;"Along with his sister, Robbie Amell started acting when he was just six years old. At sixteen, he started to land theater roles at Lawrence Park Stage in plays such as Louis and Dave, Picasso at the Lapin Agile and The Importance of Being Earnest. The experience brought Robbie to realize that he wanted to pursue a career in acting. Shortly after choosing to follow acting, he booked the part of Daniel Murtaugh in the major motion picture Cheaper by the Dozen 2, headed by names such as Steve Martin, Bonnie Hunt, Hilary Duff, Tom Welling and - of whom he played the son - Eugene Levy and Carmen Electra.

Robbie was born in Toronto, Ontario, Canada, to Jo (Burden) and Rob Amell, who work in custom jewelry. His first cousin is actor Stephen Amell. As it seems is the habit of Canadians, Robbie has played hockey since he was a child. He also takes Muay Thai and break dancing lessons.
- IMDb Mini Biography By: Anonymous";Reparto Producción;6,4;;;;;;27.0;1.0;2.0;;;
Robbie Amell;https://m.media-amazon.com/images/M/MV5BMjE2OTMyMDM2Ml5BMl5BanBnXkFtZTgwNDAyMjU4NzE@._V1_UY98_CR1,0,67,98_AL_.jpg;"Along with his sister, Robbie Amell started acting when he was just six years old. At sixteen, he started to land theater roles at Lawrence Park Stage in plays such as Louis and Dave, Picasso at the Lapin Agile and The Importance of Being Earnest. The experience brought Robbie to realize that he wanted to pursue a career in acting. Shortly after choosing to follow acting, he booked the part of Daniel Murtaugh in the major motion picture Cheaper by the Dozen 2, headed by names such as Steve Martin, Bonnie Hunt, Hilary Duff, Tom Welling and - of whom he played the son - Eugene Levy and Carmen Electra.

Robbie was born in Toronto, Ontario, Canada, to Jo (Burden) and Rob Amell, who work in custom jewelry. His first cousin is actor Stephen Amell. As it seems is the habit of Canadians, Robbie has played hockey since he was a child. He also takes Muay Thai and break dancing lessons.
- IMDb Mini Biography By: Anonymous";Reparto Producción;Wesley Rush;;;;;;27.0;1.0;2.0;;;
Robbie Amell;https://m.media-amazon.com/images/M/MV5BMjE2OTMyMDM2Ml5BMl5BanBnXkFtZTgwNDAyMjU4NzE@._V1_UY98_CR1,0,67,98_AL_.jpg;"Along with his sister, Robbie Amell started acting when he was just six years old. At sixteen, he started to land theater roles at Lawrence Park Stage in plays such as Louis and Dave, Picasso at the Lapin Agile and The Importance of Being Earnest. The experience brought Robbie to realize that he wanted to pursue a career in acting. Shortly after choosing to follow acting, he booked the part of Daniel Murtaugh in the major motion picture Cheaper by the Dozen 2, headed by names such as Steve Martin, Bonnie Hunt, Hilary Duff, Tom Welling and - of whom he played the son - Eugene Levy and Carmen Electra.

Robbie was born in Toronto, Ontario, Canada, to Jo (Burden) and Rob Amell, who work in custom jewelry. His first cousin is actor Stephen Amell. As it seems is the habit of Canadians, Robbie has played hockey since he was a child. He also takes Muay Thai and break dancing lessons.
- IMDb Mini Biography By: Anonymous";Reparto Producción;2015;;;;;;27.0;1.0;2.0;;;
Robbie Amell;https://m.media-amazon.com/images/M/MV5BMjE2OTMyMDM2Ml5BMl5BanBnXkFtZTgwNDAyMjU4NzE@._V1_UY98_CR1,0,67,98_AL_.jpg;"Along with his sister, Robbie Amell started acting when he was just six years old. At sixteen, he started to land theater roles at Lawrence Park Stage in plays such as Louis and Dave, Picasso at the Lapin Agile and The Importance of Being Earnest. The experience brought Robbie to realize that he wanted to pursue a career in acting. Shortly after choosing to follow acting, he booked the part of Daniel Murtaugh in the major motion picture Cheaper by the Dozen 2, headed by names such as Steve Martin, Bonnie Hunt, Hilary Duff, Tom Welling and - of whom he played the son - Eugene Levy and Carmen Electra.

Robbie was born in Toronto, Ontario, Canada, to Jo (Burden) and Rob Amell, who work in custom jewelry. His first cousin is actor Stephen Amell. As it seems is the habit of Canadians, Robbie has played hockey since he was a child. He also takes Muay Thai and break dancing lessons.
- IMDb Mini Biography By: Anonymous";Reparto Producción;The Tomorrow People;;;;;;27.0;1.0;2.0;;;
Robbie Amell;https://m.media-amazon.com/images/M/MV5BMjE2OTMyMDM2Ml5BMl5BanBnXkFtZTgwNDAyMjU4NzE@._V1_UY98_CR1,0,67,98_AL_.jpg;"Along with his sister, Robbie Amell started acting when he was just six years old. At sixteen, he started to land theater roles at Lawrence Park Stage in plays such as Louis and Dave, Picasso at the Lapin Agile and The Importance of Being Earnest. The experience brought Robbie to realize that he wanted to pursue a career in acting. Shortly after choosing to follow acting, he booked the part of Daniel Murtaugh in the major motion picture Cheaper by the Dozen 2, headed by names such as Steve Martin, Bonnie Hunt, Hilary Duff, Tom Welling and - of whom he played the son - Eugene Levy and Carmen Electra.

Robbie was born in Toronto, Ontario, Canada, to Jo (Burden) and Rob Amell, who work in custom jewelry. His first cousin is actor Stephen Amell. As it seems is the habit of Canadians, Robbie has played hockey since he was a child. He also takes Muay Thai and break dancing lessons.
- IMDb Mini Biography By: Anonymous";Reparto Producción;7,2;;;;;;27.0;1.0;2.0;;;
